,ind,id,timestp,url,curr_price
11098,11099,35,2021-10-23 21:29:32,https://www.amazon.com/Pampers-Newborn-Swaddlers-Disposable-Diapers/dp/B08QY3N85N?ref_=Oct_d_obs_d_10787321&pd_rd_w=NaB43&pf_rd_p=8000bc8c-c3b0-4816-9f00-5038ff54385c&pf_rd_r=DV1PVVH59NAFHDXSCZHH&pd_rd_r=511e2229-d3bf-4ccc-a585-eed017ff7510&pd_rd_wg=288AB&pd_rd_i=B09DTYMD51&th=1,-1.0
11099,11100,36,2021-10-23 21:29:32,https://www.amazon.com/Nailove-Electric-Fingernails-Automatic-Adults8109/dp/B082HNM9WH?ref_=Oct_d_odotd_d_2_b3e1b253&pd_rd_w=t5WNT&pf_rd_p=a10c66f2-5465-4d26-ac0f-6b448ca4162d&pf_rd_r=DV1PVVH59NAFHDXSCZHH&pd_rd_r=511e2229-d3bf-4ccc-a585-eed017ff7510&pd_rd_wg=288AB,-1.0
11100,11101,37,2021-10-23 21:29:32,https://www.amazon.com/dp/B08FRR6Z1N/ref=s9_acsd_omwf_hd_bw_bFmOL_c2_x_3_t?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-11&pf_rd_r=TTF78542W8JNDRA2P340&pf_rd_t=101&pf_rd_p=834c13cf-4754-59e3-b3e5-c8da67ab994a&pf_rd_i=3760941,249.0
11101,11102,38,2021-10-23 21:29:32,https://www.amazon.com/dp/B084L668Z2/ref=s9_acsd_omwf_hd_bw_bFmOL_c2_x_0_t?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-11&pf_rd_r=TTF78542W8JNDRA2P340&pf_rd_t=101&pf_rd_p=834c13cf-4754-59e3-b3e5-c8da67ab994a&pf_rd_i=3760941,-100.0
11102,11103,39,2021-10-23 21:29:32,https://www.amazon.com/Massagers-Neck-Back-Heat-Shoulders/dp/B07DBY2X24/ref=sxin_13_pa_sp_search_thematic_sspa?cv_ct_cx=naipo+back+and+neck+massager&dchild=1&keywords=naipo+back+and+neck+massager&pd_rd_i=B07DBY2X24&pd_rd_r=50e0fc80-c4df-40a8-9989-3945beae2042&pd_rd_w=KX7yf&pd_rd_wg=Z13DU&pf_rd_p=f21da57e-06e4-46a5-9148-e2dea2e78384&pf_rd_r=2XC66DH5C4FHTW5X52MM&qid=1634764166&sr=1-2-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExTjdMUU9IRjBKTE9YJmVuY3J5cHRlZElkPUEwNjk5MjE3VlBHWFoxS0NKUVZCJmVuY3J5cHRlZEFkSWQ9QTA1MTQ2OTdNQ1pON0Q5TFJRRDMmd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWMmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl,-100.0
11103,11104,40,2021-10-23 21:29:32,https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/dp/B000QSNYGI/ref=sr_1_5?_encoding=UTF8&c=ts&dchild=1&keywords=Sports+Nutrition+Protein&qid=1634764316&rdc=1&s=hpc&sr=1-5&ts_id=6973704011,-100.0
11104,11105,41,2021-10-23 21:29:32,https://www.amazon.com/OPTIMUM-NUTRITION-STANDARD-Protein-Vanilla/dp/B000GISU1M/ref=sr_1_6?_encoding=UTF8&c=ts&dchild=1&keywords=Sports%2BNutrition%2BProtein&qid=1634764316&rdc=1&s=hpc&sr=1-6&ts_id=6973704011&th=1,-100.0
11105,11106,42,2021-10-23 21:29:32,https://www.amazon.com/Dymatize-Protein-Isolate-Gourmet-Vanilla/dp/B00G6QHYZ6/ref=sr_1_16?_encoding=UTF8&c=ts&dchild=1&keywords=Sports+Nutrition+Protein&qid=1634764316&rdc=1&s=hpc&sr=1-16&ts_id=6973704011,-100.0
11106,11107,43,2021-10-23 21:29:32,https://www.amazon.com/Dymatize-Protein-Isolate-Gourmet-Vanilla/dp/B00G6QHYZ6/ref=sr_1_16?_encoding=UTF8&c=ts&dchild=1&keywords=Sports+Nutrition+Protein&qid=1634764316&rdc=1&s=hpc&sr=1-16&ts_id=6973704011,-100.0
11107,11108,44,2021-10-23 21:29:32,https://www.amazon.com/Apples-Never-Fall-bestselling-Strangers/dp/0241396093/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=,-100.0
11108,11109,45,2021-10-23 21:29:32,https://www.amazon.com/Keeper-Happy-Endings-Barbara-Davis/dp/1542021472/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=,-100.0
11109,11110,46,2021-10-23 21:29:32,https://www.amazon.com/dp/1913484106/ref=s9_acsd_hps_bw_c2_x_4_t?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-8&pf_rd_r=87SWQF9RKVAN7QYNJWYP&pf_rd_t=101&pf_rd_p=471146b1-73a8-45e2-aa6e-e79125421657&pf_rd_i=283155,-100.0
11110,11111,47,2021-10-23 21:29:32,https://www.amazon.com/Exponential-Theory-Power-Thinking-Big/dp/1631956671/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=,-100.0
11111,11112,48,2021-10-23 21:29:32,https://www.amazon.com/Atomic-Habits-James-Clear/dp/1847941834/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=,-100.0
11112,11113,49,2021-10-23 21:29:32,https://www.amazon.com/dp/1612680178/ref=s9_acsd_otopr_hd_bw_b3_c2_x_3_t?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-11&pf_rd_r=RPV70GAFWH4QDTAECQKK&pf_rd_t=101&pf_rd_p=f109b5cc-cb6f-5c85-8d28-db3906edf350&pf_rd_i=3,-100.0
11113,11114,50,2021-10-23 21:29:32,https://www.amazon.com/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/1492032646?ref_=ast_sto_dp,-100.0
11114,11115,51,2021-10-23 21:29:32,https://www.amazon.com/dp/1591846447/ref=s9_acsd_otopr_hd_bw_b3_c2_x_4_t?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-11&pf_rd_r=RPV70GAFWH4QDTAECQKK&pf_rd_t=101&pf_rd_p=f109b5cc-cb6f-5c85-8d28-db3906edf350&pf_rd_i=3,-100.0
11115,11116,52,2021-10-23 21:29:32,https://www.amazon.com/Daily-Laws-Meditations-Seduction-Strategy/dp/0593299213/ref=lp_3_1_7?dchild=1,-100.0
11116,11117,53,2021-10-23 21:29:32,https://www.amazon.com/dp/1672411459/ref=sspa_dk_detail_2?psc=1&pd_rd_i=1672411459&pd_rd_w=1wLH6&pf_rd_p=887084a2-5c34-4113-a4f8-b7947847c308&pd_rd_wg=ydHcn&pf_rd_r=R45JEHCF83FG72Z5DKSN&pd_rd_r=e6a90d01-1992-498e-aebc-4cbf2dbc6c6b&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzVUszM0pETTVCTDFPJmVuY3J5cHRlZElkPUEwMTMxMjc0MzI3MkxYTkJQRU5XWSZlbmNyeXB0ZWRBZElkPUEwMzQyOTg5MzNTTjRFTlBGNFRONSZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,-100.0
11117,11118,54,2021-10-23 21:29:32,https://www.amazon.com/Art-War-Sun-Tzu/dp/1599869772/ref=sr_1_1?dchild=1&keywords=art+of+war+sun+tzu&qid=1634765048&s=books&sr=1-1,-100.0
11118,11119,55,2021-10-23 21:29:32,https://www.amazon.com/PlayStation-Store-Gift-Card-Digital/dp/B00K59HKIQ?ref_=Oct_d_otopr_d_468642&pd_rd_w=t2Vzs&pf_rd_p=8f269526-780e-4f8e-9daa-56fd73859d4c&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pd_rd_r=1fb93056-d76e-40b8-8a76-14879249c81e&pd_rd_wg=Li77j&pd_rd_i=B00K59HKIQ,-100.0
11119,11120,56,2021-10-23 21:29:32,https://www.amazon.com/Oculus-Quest-Advanced-All-One-Virtual/dp/B099VMT8VZ?ref_=Oct_d_otopr_d_468642&pd_rd_w=t2Vzs&pf_rd_p=8f269526-780e-4f8e-9daa-56fd73859d4c&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pd_rd_r=1fb93056-d76e-40b8-8a76-14879249c81e&pd_rd_wg=Li77j&pd_rd_i=B099VMT8VZ,-100.0
11120,11121,57,2021-10-23 21:29:32,https://www.amazon.com/PlayStation-DualSense-Wireless-Controller-Midnight-5/dp/B094WL86N5?ref_=Oct_d_onr_d_468642&pd_rd_w=G4v9f&pf_rd_p=9493a408-b460-43d0-bc2e-eb7b6f6520ed&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pd_rd_r=1fb93056-d76e-40b8-8a76-14879249c81e&pd_rd_wg=Li77j&pd_rd_i=B094WL86N5,-100.0
11121,11122,58,2021-10-23 21:29:32,https://www.amazon.com/NBA-2K22-PlayStation-4/dp/B098Y94S29?ref_=Oct_d_onr_d_468642&pd_rd_w=G4v9f&pf_rd_p=9493a408-b460-43d0-bc2e-eb7b6f6520ed&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pd_rd_r=1fb93056-d76e-40b8-8a76-14879249c81e&pd_rd_wg=Li77j&pd_rd_i=B098Y94S29,-100.0
11122,11123,59,2021-10-23 21:29:32,https://www.amazon.com/Mortal-Kombat-Ultimate-PS5-PlayStation-5/dp/B08KVFZQPL/ref=sr_1_2_sspa?dchild=1&pf_rd_i=468642&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=dcd1dcde-760f-4309-893e-b61b5f716445&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1634765236&refinements=p_n_theme_browse-bin%3A7909610011&s=videogames&sr=1-2-spons&psc=1&smid=A04522061Z9EJVBCDTTH6&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyQzdLRkFPOTJTVUVKJmVuY3J5cHRlZElkPUEwNjQ0MTE1NlhJTEZNWlZHNkMmZW5jcnlwdGVkQWRJZD1BMDI3MjYyNjM4NDFPRzJESVZJUjkmd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3NlJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,-100.0
11123,11124,60,2021-10-23 21:29:32,https://www.amazon.com/Battlefield-2042-PlayStation-5/dp/B096HSJ6PJ/ref=sr_1_3?dchild=1&pf_rd_i=468642&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=dcd1dcde-760f-4309-893e-b61b5f716445&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1634765254&refinements=p_n_theme_browse-bin%3A7909610011&s=videogames&sr=1-3,-1.0
11124,11125,61,2021-10-23 21:29:32,https://www.amazon.com/Far-Cry-6-PlayStation-5-Standard/dp/B08CKL9K4Z/ref=pd_sbs_1/141-3000992-8842450?pd_rd_w=nvwHx&pf_rd_p=0a3ad226-8a77-4898-9a99-63ffeb1aef90&pf_rd_r=DPCS09GYFMD95WGFXCM2&pd_rd_r=354a4417-bec1-497e-b552-d45cb10e5d38&pd_rd_wg=sFINK&pd_rd_i=B08FS6BB8W&th=1,-100.0
11125,11126,62,2021-10-23 21:29:32,https://www.amazon.com/SanDisk-MicroSDXC-Nintendo-Switch-SDSQXAO-128G-GNCZN/dp/B07KXQX3S3?ref_=Oct_d_omg_d_468642&pd_rd_w=befOJ&pf_rd_p=91d04f53-a5e6-477b-803f-81835dc5f501&pf_rd_r=NYZ0Z7C50TP6ZQWH612P&pd_rd_r=1fb93056-d76e-40b8-8a76-14879249c81e&pd_rd_wg=Li77j&pd_rd_i=B07KXQX3S3&th=1,-100.0
11126,11127,63,2021-10-23 21:29:32,https://www.amazon.com/Razer-Wolverine-Ultimate-Multi-Function-Intrchangeable-Thumbsticker/dp/B074RNL1RX/ref=sr_1_3?_encoding=UTF8&c=ts&dchild=1&keywords=PC+Accessories&qid=1634765437&s=videogames&sr=1-3&ts_id=318813011,-100.0
11127,11128,64,2021-10-23 21:29:32,https://www.amazon.com/Elgato-Stream-Deck-Controller-customizable/dp/B06XKNZT1P/ref=sr_1_4?_encoding=UTF8&c=ts&dchild=1&keywords=PC+Accessories&qid=1634765437&s=videogames&sr=1-4&ts_id=318813011,-100.0
11128,11129,65,2021-10-23 21:29:32,https://www.amazon.com/SteelSeries-Lossless-Wireless-Headset-Headphone/dp/B07FZVXS8H/ref=sr_1_12?_encoding=UTF8&c=ts&dchild=1&keywords=PC%2BAccessories&qid=1634765437&s=videogames&sr=1-12&ts_id=318813011&th=1,-100.0
11129,11130,66,2021-10-23 21:29:32,https://www.amazon.com/dp/B081415GCS/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B081415GCS&pd_rd_w=AgL1K&pf_rd_p=887084a2-5c34-4113-a4f8-b7947847c308&pd_rd_wg=GRcLN&pf_rd_r=GFBJ8QQYJA4XDD34NYKB&pd_rd_r=e7edf49b-a323-4ea7-a5fe-6b9ffea329ae&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExR0xVQzk2MjhLRzJHJmVuY3J5cHRlZElkPUEwNjQ2NzI5MTBDRThDOVNCWUhTMCZlbmNyeXB0ZWRBZElkPUEwMTEzODIyRDBBWEs0N1BIMEpFJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,129.5
11130,11131,67,2021-10-23 21:29:32,https://www.amazon.com/Razer-Base-Station-Chroma-RC21-01510100-R3U1/dp/B08J5WQTL5/ref=sr_1_14?_encoding=UTF8&c=ts&dchild=1&keywords=PC%2BAccessories&qid=1634765437&s=videogames&sr=1-14&ts_id=318813011&th=1,-100.0
11131,11132,68,2021-10-23 21:29:32,https://www.amazon.com/Razer-Firefly-Gaming-Mouse-Built/dp/B07ZDWHL4M/ref=sr_1_17?_encoding=UTF8&c=ts&dchild=1&keywords=PC+Accessories&qid=1634765437&s=videogames&sr=1-17&ts_id=318813011,-100.0
11132,11133,69,2021-10-23 21:29:32,https://www.amazon.com/LG-32GK650F-B-Monitor-FreeSync-Technology/dp/B07FLGR2PN/ref=lp_8588811011_1_5?dchild=1,-100.0
11133,11134,70,2021-10-23 21:29:32,https://www.amazon.com/Razer-Blade-Advanced-Gaming-Laptop/dp/B086M8PQYR/ref=lp_8588811011_1_6?dchild=1,-100.0
11134,11135,71,2021-10-23 21:29:32,https://www.amazon.com/Acer-Monitor-Refresh-Compatible-Display/dp/B075KFPJ5C/ref=lp_8588811011_1_7?dchild=1&th=1,-100.0
11135,11136,72,2021-10-23 21:29:32,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08N5M9XBS?ref_=Oct_d_otopr_d_565108&pd_rd_w=NsWtx&pf_rd_p=8f269526-780e-4f8e-9daa-56fd73859d4c&pf_rd_r=F7G5WCNTMT8BVNTSEEMC&pd_rd_r=e34c6193-b9f0-4334-b844-09d181c9729e&pd_rd_wg=oE5nE&pd_rd_i=B08N5M7S6K&th=1,-100.0
11136,11137,73,2021-10-23 21:29:32,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08N5LM1K3?ref_=Oct_d_obs_d_565108&pd_rd_w=Jm8RL&pf_rd_p=8000bc8c-c3b0-4816-9f00-5038ff54385c&pf_rd_r=F7G5WCNTMT8BVNTSEEMC&pd_rd_r=e34c6193-b9f0-4334-b844-09d181c9729e&pd_rd_wg=oE5nE&pd_rd_i=B08N5N6RSS&th=1,-100.0
11137,11138,74,2021-10-23 21:29:32,https://www.amazon.com/ASUS-i7-10750H-ScreenPad-Celestial-UX581LV-XS74T/dp/B08D941WH6?ref_=Oct_d_omwf_d_565108&pd_rd_w=a4JbC&pf_rd_p=9bf776a0-7625-4f47-8aae-506f1d25b210&pf_rd_r=F7G5WCNTMT8BVNTSEEMC&pd_rd_r=e34c6193-b9f0-4334-b844-09d181c9729e&pd_rd_wg=oE5nE&pd_rd_i=B08D941WH6&th=1,-100.0
11138,11139,75,2021-10-23 21:29:32,https://www.amazon.com/Alienware-17-3-inch-Gaming-Laptop/dp/B08XFQ9JQ3?ref_=Oct_d_omg_d_565108&pd_rd_w=nOBlN&pf_rd_p=91d04f53-a5e6-477b-803f-81835dc5f501&pf_rd_r=F7G5WCNTMT8BVNTSEEMC&pd_rd_r=e34c6193-b9f0-4334-b844-09d181c9729e&pd_rd_wg=oE5nE&pd_rd_i=B08XFQ9JQ3&th=1,2199.99
11139,11140,76,2021-10-23 21:29:32,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08HN37XC1?ref_=Oct_d_otopr_d_193870011&pd_rd_w=xpXuz&pf_rd_p=8f269526-780e-4f8e-9daa-56fd73859d4c&pf_rd_r=9WJGNESY7MSD7C8AX895&pd_rd_r=619bbdcc-d1d1-4d98-8af7-7e76906e338d&pd_rd_wg=MIj8Y&pd_rd_i=B08GTYFC37&th=1,-1.0
11140,11141,77,2021-10-23 21:29:32,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6?ref_=Oct_d_obs_d_193870011&pd_rd_w=4708g&pf_rd_p=8000bc8c-c3b0-4816-9f00-5038ff54385c&pf_rd_r=9WJGNESY7MSD7C8AX895&pd_rd_r=619bbdcc-d1d1-4d98-8af7-7e76906e338d&pd_rd_wg=MIj8Y&pd_rd_i=B06W55K9N6&th=1,-100.0
11141,11142,78,2021-10-23 21:29:32,https://www.amazon.com/ZOTAC-GeForce-Graphics-IceStorm-ZT-A30600H-10M/dp/B08W8DGK3X/ref=sr_1_5?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Graphics+Cards&qid=1634766116&s=pc&sr=1-5&ts_id=284822,-100.0
11142,11143,79,2021-10-23 21:29:32,https://www.amazon.com/dp/B09CHC18N9/ref=sspa_dk_detail_4?psc=1&pd_rd_i=B09CHC18N9&pd_rd_w=HSCGF&pf_rd_p=887084a2-5c34-4113-a4f8-b7947847c308&pd_rd_wg=yWPSo&pf_rd_r=76SEVQABT15FQBCM13QN&pd_rd_r=06cddea1-776c-43ff-bc1a-17a32d76a3dc&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzRTFSOTI2U1pWNjlSJmVuY3J5cHRlZElkPUEwNjYwMzgzMUNBVDdQQTFEMTFGMSZlbmNyeXB0ZWRBZElkPUEwOTE1NTU4M1QxMklMSUhNNktMUCZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,-100.0
11143,11144,80,2021-10-23 21:29:32,https://www.amazon.com/GeForce-Graphics-Axial-tech-DisplayPort-Mytrix_HDMI/dp/B09HJGLC3G/ref=sr_1_2_sspa?crid=3V4BO2LR5AVGP&dchild=1&keywords=computer+graphics+cards+3080+ti&qid=1634766186&s=electronics&sr=1-2-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExMEI3OVRUWVg4RzU0JmVuY3J5cHRlZElkPUEwOTM3MjM0MU9HVzlJNFc3NUtVMSZlbmNyeXB0ZWRBZElkPUEwOTcxMzEzM1BMUTlVRTA3RzUwMSZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,-100.0
11144,11145,81,2021-10-23 21:29:32,https://www.amazon.com/Apple-MU8F2AM-A-Pencil-Generation/dp/B07K1WWBJK?ref_=Oct_d_otopr_d_172456&pd_rd_w=nZcSd&pf_rd_p=8f269526-780e-4f8e-9daa-56fd73859d4c&pf_rd_r=XTCV6KC6GYMYN6JVGRET&pd_rd_r=a718335c-dc99-4c65-9505-7f2c284e7b02&pd_rd_wg=t0KcB&pd_rd_i=B07K1WWBJK,-1.0
11145,11146,82,2021-10-23 21:29:32,https://www.amazon.com/Razer-Iskur-Gaming-Chair-Multi-Layered-High-Density/dp/B08JSMTCLK/ref=sxin_12_pa_sp_search_thematic_sspa?cv_ct_cx=gaming%2Bchair&dchild=1&keywords=gaming%2Bchair&pd_rd_i=B08JSMTCLK&pd_rd_r=ba124e50-c9e8-4bf4-9cc6-d44c9158e44f&pd_rd_w=2Do9U&pd_rd_wg=BYVs1&pf_rd_p=f21da57e-06e4-46a5-9148-e2dea2e78384&pf_rd_r=BXKD847XA2WCF6ZRW4KH&qid=1634766359&sr=1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExUEYyQk5aMUFGN0xMJmVuY3J5cHRlZElkPUEwNzYwOTA3MjdSRjNGUDkyQVk4JmVuY3J5cHRlZEFkSWQ9QTAwODg1NjMxMFhZTlpZWjBXSk05JndpZGdldE5hbWU9c3Bfc2VhcmNoX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ&th=1,-100.0
11146,11147,83,2021-10-23 21:29:32,https://www.amazon.com/GTRACING-Ergonomic-Backrest-Adjustment-Computer/dp/B01N2RJ0HI/ref=sr_1_15?dchild=1&keywords=gaming+chair&qid=1634766400&sr=8-15,-100.0
11147,11148,84,2021-10-23 21:29:32,https://www.amazon.com/Logitech-C920x-Pro-HD-Webcam/dp/B085TFF7M1?ref_=Oct_d_odotd_d_2_688b9af5&pd_rd_w=jhwCC&pf_rd_p=a10c66f2-5465-4d26-ac0f-6b448ca4162d&pf_rd_r=XTCV6KC6GYMYN6JVGRET&pd_rd_r=a718335c-dc99-4c65-9505-7f2c284e7b02&pd_rd_wg=t0KcB,-100.0
11148,11149,85,2021-10-23 21:29:32,https://www.amazon.com/Logitech-MK345-Wireless-Combo-Right-Handed/dp/B00QXT5T3U/ref=lp_172456_1_12?dchild=1,-100.0
11149,11150,86,2021-10-23 21:29:32,https://www.amazon.com/Prada-Womens-Tessuto-Handbag-1BB903/dp/B07C68BS6H/ref=sr_1_4?dchild=1&keywords=prada+bag&qid=1634766594&s=apparel&sr=1-4,-100.0
11150,11151,87,2021-10-23 21:29:32,https://www.amazon.com/Prada-Womens-Tessuto-Saffian-Crossbody/dp/B07G9P31V4/ref=sr_1_7?dchild=1&keywords=prada+bag&qid=1634766649&s=apparel&sr=1-7,-100.0
11151,11152,88,2021-10-23 21:29:32,https://www.amazon.com/Louis-Vuitton-Monogram-Initiales-Reversible/dp/B07VH7QFR6/ref=sr_1_1?dchild=1&keywords=louis+vuitton+belt&qid=1634766689&s=apparel&sr=1-1,-100.0
11152,11153,89,2021-10-23 21:29:32,https://www.amazon.com/Versace-VE2150Q-Sunglasses-100211-62-VE2150Q-100211-62/dp/B07HNDDBBZ/ref=sr_1_6?dchild=1&keywords=louis+vuitton+belt&qid=1634766722&s=apparel&sr=1-6,-100.0
11153,11154,90,2021-10-23 21:29:32,https://www.amazon.com/Coach-Valet-Trigger-Snap-Charm/dp/B07NPW8C9K/ref=sr_1_7?dchild=1&keywords=louis+vuitton+belt&qid=1634766722&s=apparel&sr=1-7,-100.0
11154,11155,91,2021-10-23 21:29:32,https://www.amazon.com/Gucci-GG0062S-Green-Sunglasses-Category/dp/B01KGR44K8/ref=sr_1_12?dchild=1&keywords=louis+vuitton+belt&qid=1634766722&s=apparel&sr=1-12,-100.0
11155,11156,92,2021-10-23 21:29:32,https://www.amazon.com/Authentic-Louis-Vuitton-Damier-Handbag/dp/B01FO1ZQTO/ref=sr_1_1?dchild=1&keywords=louis+vuitton&qid=1634766840&s=apparel&sr=1-1,-100.0
11156,11157,93,2021-10-23 21:29:32,https://www.amazon.com/Calvin-Klein-Novelty-Compartment-Shoulder/dp/B08BGDK621/ref=sr_1_19?dchild=1&keywords=louis+vuitton&qid=1634766870&s=apparel&sr=1-19,-100.0
11157,11158,94,2021-10-23 21:29:32,https://www.amazon.com/COACH-WOMENS-CAMERA-SIGNATURE-LEATHER/dp/B091NF4Z3P/ref=sr_1_27?dchild=1&keywords=louis+vuitton&qid=1634766870&s=apparel&sr=1-27,-100.0
11158,11159,95,2021-10-23 21:29:32,https://www.amazon.com/Nike-Air-Max-270-React/dp/B07YF4LQFL/ref=sr_1_12?dchild=1&keywords=nike%2Bsneakers%2Bmen&qid=1634767011&s=apparel&sr=1-12&th=1&psc=1,-100.0
11159,11160,96,2021-10-23 21:29:32,https://www.amazon.com/Under-Armour-Basketball-Cerise-Blackout/dp/B082BVF84B/ref=sr_1_39?dchild=1&keywords=under%2Barmour%2Bshoes%2Bfor%2Bmen&qid=1634767175&s=apparel&sr=1-39&th=1&psc=1,-100.0
11160,11161,1,2021-10-23 21:39:34,https://www.amazon.com/dp/B0919XS2W7,49.0
11161,11162,2,2021-10-23 21:39:34,https://www.amazon.com/Jordan-Mens-Air-554724-Metallic/dp/B092PLHRS7?th=1&psc=1,259.89
11162,11163,3,2021-10-23 21:39:34,https://www.amazon.com/dp/B06ZXYFYND?ref=nb_sb_ss_w_as-ypp-rep_ypp_rep_k0_1_15&amp&crid=MMLWLDL6FJ2E&amp&sprefix=bed+frame+zinus,-1.0
11163,11164,4,2021-10-23 21:39:34,https://www.amazon.com/gp/product/B095PY85HG?pf_rd_r=WJMJBBX15GMH8FDQ660W&pf_rd_p=8fe9b1d0-f378-4356-8bb8-cada7525eadd&pd_rd_r=070dbab9-f0f1-4627-8e99-25b16f9ab6fc&pd_rd_w=E3fJe&pd_rd_wg=VjdY7&ref_=pd_gw_unk&th=1,-1.0
11164,11165,5,2021-10-23 21:39:34,https://www.amazon.com/Samsung-Factory-Unlocked-Smartphone-Resistant/dp/B08XX4P7LB/ref=sr_1_2?dchild=1&keywords=samsung%2Ba52%2B5g&qid=1634761661&sr=8-2&th=1,-1.0
11165,11166,6,2021-10-23 21:39:34,https://www.amazon.com/Oral-B-Rechargeable-Toothbrush-Intelligence-Replacement/dp/B084PPQ7NF?ref_=Oct_DLandingS_D_6c451c90_63&smid=ATVPDKIKX0DER,-1.0
11166,11167,7,2021-10-23 21:39:34,https://www.amazon.com/dp/B08H8BQMN5/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B08H8BQMN5&pd_rd_w=yQRXL&pf_rd_p=887084a2-5c34-4113-a4f8-b7947847c308&pd_rd_wg=dDy89&pf_rd_r=YSVYKSMMHFSSKZD3A09X&pd_rd_r=683d5259-f44d-4858-bd83-7240b1e6d889&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExSVVIRVJFR1AzWjlJJmVuY3J5cHRlZElkPUEwMjMzNjYwMUdWT0JHTE42TUZVVCZlbmNyeXB0ZWRBZElkPUExMDE2MjEwNjdVT0JBN0k4TjNQJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,-1.0
11167,11168,8,2021-10-23 21:39:34,https://www.amazon.com/Achiou-Winter-Touchscreen-Gloves-Texting/dp/B077MLRYNN/ref=sr_1_5?dchild=1&keywords=winter%2Bgloves&qid=1634761824&s=sporting-goods&sr=1-5&th=1&psc=1,-1.0
11168,11169,9,2021-10-23 21:39:34,https://www.amazon.com/Circular-Compact-Cutting-Diamond-WS3454U/dp/B08BFG9GL9?ref_=Oct_d_old_d_328182011_1&pd_rd_w=LCn3h&pf_rd_p=3a9c4f4a-c01c-4bbb-90b0-d9fb6de0de6f&pf_rd_r=161BY6ABVW8D853NG9MR&pd_rd_r=7eada7de-74e2-43f5-a705-32a47ae7ee87&pd_rd_wg=7CX4u,-1.0
